@relation kaiwen_zhong-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 numeric
@attribute 85 numeric
@attribute 86 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 90 numeric
@attribute 91 numeric
@attribute 92 numeric
@attribute 93 numeric
@attribute 94 numeric
@attribute 95 numeric
@attribute 96 numeric
@attribute 97 numeric
@attribute 98 numeric
@attribute 99 numeric
@attribute 100 numeric
@attribute 101 numeric
@attribute 102 numeric
@attribute 103 numeric
@attribute 104 numeric
@attribute 105 numeric
@attribute 106 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 110 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 116 numeric
@attribute 117 numeric
@attribute 118 numeric
@attribute 119 numeric
@attribute 120 numeric
@attribute 121 numeric
@attribute 122 numeric
@attribute 123 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 129 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 132 numeric
@attribute 133 numeric
@attribute 134 numeric
@attribute 135 numeric
@attribute 136 numeric
@attribute 137 numeric
@attribute 138 numeric
@attribute 139 numeric
@attribute 140 numeric
@attribute 141 numeric
@attribute 142 numeric
@attribute 143 numeric
@attribute 144 numeric
@attribute 145 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 149 numeric
@attribute 150 numeric
@attribute 151 numeric
@attribute 152 numeric
@attribute 153 numeric
@attribute 154 numeric
@attribute 155 numeric
@attribute 156 numeric
@attribute 157 numeric
@attribute 158 numeric
@attribute 159 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 165 numeric
@attribute 166 numeric
@attribute 167 numeric
@attribute 168 numeric
@attribute 169 {1,2,3,4,5,}

@data
0.061444,0.013195,0.028437,0.076644,0.061351,0.017492,0.021283,0.053487,0.03066,0.0033441,0.0058483,0.011867,0.029232,0.0076888,0.0032056,0.0079057,0.0088653,0.0041855,0.0064437,0.012947,0.0092983,0.0031692,0.00434,0.010663,0.0055202,0.0033309,0.011432,0.034061,0.0070746,0.0036793,0.010889,0.026695,0.016399,0.002335,0.0047125,0.017769,0.015746,0.0029546,0.0028485,0.0082236,0.020009,0.0011961,0.00057125,0.0035129,0.013564,0.0014727,0.00052362,0.0041385,0.0083722,0.00078304,0.00046809,0.0032354,0.0086274,0.0010225,0.00033363,0.0020323,0.0031517,0.0003769,0.00057698,0.0035741,0.0044002,0.00041222,0.00018485,0.0013534,0.003663,0.00031315,0.00079821,0.0053364,0.0029926,0.00043101,0.00082134,0.0058653,0.0013225,0.00047338,0.0024396,0.0023173,0.0052551,0.0020479,0.00073754,0.00035132,0.00095578,0.0008916,0.0023693,0.0028014,0.0017852,0.0031457,0.0016108,0.0013836,0.00097017,0.00083347,0.0020179,0.0010988,0.00089762,0.00087675,0.0006727,0.0010042,0.0010804,0.002662,0.0030506,0.0029376,0.0010079,0.0014492,0.0026611,0.0024403,0.00077932,0.0014767,0.0024504,0.00048137,0.00021735,0.0011261,0.0014393,0.00059363,0.0010336,0.0015643,0.0031577,0.0011877,0.0010474,0.0015068,0.0035314,0.0012582,0.0003569,0.00072593,0.00054099,0.0006524,0.00054916,0.00031026,0.00042827,0.00066087,0.0039922,0.0012199,0.0030186,0.0015211,0.0027025,0.0019913,0.0013453,0.00054199,0.0011426,0.00010936,0.0043007,0.020968,0.0010749,0.0003468,0.0035409,0.015415,0.0025647,0.00018056,0.0015235,0.011424,0.004735,0.00069949,0.0023776,0.0094277,0.0071816,0.00023904,0.00074831,0.0082765,0.0052991,0.00038834,0.00066815,0.0033543,0.0048681,0.00015009,0.00040462,0.0073195,0.0071949,0.0002647,0.00040674,0.0036664,3
0.059397,0.014708,0.023158,0.091129,0.050549,0.015708,0.017634,0.061051,0.023982,0.0036745,0.0052691,0.0053805,0.018862,0.0056769,0.0035318,0.0040922,0.01091,0.0052003,0.010002,0.035055,0.010668,0.0048245,0.0070162,0.027695,0.0058167,0.0025041,0.0056982,0.029825,0.0073916,0.0033474,0.0055272,0.018475,0.018688,0.0033291,0.0021884,0.020868,0.013628,0.0018592,0.0015583,0.010789,0.01244,0.00094943,0.00039198,0.001076,0.0068369,0.00085514,0.00013137,0.0014006,0.010724,0.0012859,0.00053423,0.0019893,0.0074052,0.0019535,0.00044629,0.0012629,0.0030044,0.00079394,0.00059285,0.011846,0.0036472,0.00066037,0.00063883,0.007644,0.0065563,0.0019599,0.0039173,0.020252,0.0055032,0.0025293,0.0044567,0.018163,0.00045827,0.00039565,0.00094828,0.00040392,0.0032868,0.00076637,4.3393e-05,8.2416e-05,0.00035925,0.0010436,0.0033946,0.0019112,0.0013336,0.0021019,0.0029107,0.0013462,0.00063554,0.0008003,0.0013866,0.00053694,0.00055511,0.00055548,0.00064016,0.00096715,0.00071405,0.0016462,0.0041052,0.0024208,0.00096202,0.0010793,0.0012806,0.00092115,0.00044587,0.00095397,0.001378,0.00017056,0.00010727,0.00015652,0.0003769,0.00019705,0.0010483,0.0012439,0.0013526,0.00040752,0.0011798,0.0021554,0.001935,0.00092098,0.00047616,0.00083526,0.00070893,0.00059261,0.00038079,0.00036834,0.00040854,0.00048348,0.0028782,0.0014036,0.00096656,0.00036336,0.00052649,0.0010456,0.00069402,0.00080081,0.00083584,8.4228e-05,0.001606,0.018749,0.0010528,0.00018496,0.0014952,0.010363,0.0034867,0.00022207,0.0013616,0.010498,0.0050517,0.00085058,0.0017201,0.0069938,0.0097117,0.00084192,0.00033163,0.012458,0.0058393,0.00033523,0.00029899,0.0056787,0.0056221,0.00024834,0.00018126,0.0074544,0.0068811,0.00011,0.00015678,0.0038258,1
0.074481,0.015937,0.021312,0.071848,0.065996,0.018832,0.016932,0.047996,0.036683,0.0039879,0.0035496,0.0042753,0.032104,0.0064962,0.0022699,0.0035801,0.011194,0.0055213,0.0087448,0.028519,0.012166,0.0047172,0.0073391,0.021476,0.0057832,0.0030488,0.0057364,0.023816,0.0072702,0.0045399,0.0055109,0.015465,0.020821,0.0033786,0.003281,0.015237,0.014457,0.0030782,0.0018119,0.0074746,0.018686,0.0013113,0.00017307,0.00083422,0.012207,0.0010019,0.00012228,0.0011,0.015818,0.0013113,0.00037243,0.0016981,0.013631,0.0021625,0.00022673,0.0015891,0.0040776,0.0011526,0.00051618,0.006998,0.0049571,0.0010223,0.00037711,0.0042576,0.0055919,0.0015916,0.0031982,0.016655,0.0054031,0.0019363,0.0033273,0.015066,0.0017592,0.00039018,0.00040761,0.00049617,0.0052501,0.001032,3.8499e-05,7.9302e-05,0.00041932,0.0009751,0.0025965,0.0012469,0.0010155,0.0022998,0.0018824,0.00081168,0.00085324,0.0012504,0.0015315,0.00073272,0.00090499,0.00043901,0.00062733,0.00060776,0.00067087,0.0015267,0.0034989,0.0041339,0.00090091,0.0013196,0.0030074,0.0015444,0.00028721,0.00084677,0.00092988,6.7042e-05,5.9226e-05,9.009e-05,0.00020989,0.00020932,0.0016381,0.0018367,0.0014092,0.0004187,0.0012939,0.0031461,0.0019762,0.0008137,0.00044709,0.0012198,0.0012685,0.00056447,0.00028303,0.00055737,0.00051984,0.00063392,0.0048569,0.0015207,0.0014003,0.00039003,0.0014085,0.0020616,0.00081842,0.00058351,0.0010539,9.7752e-05,0.0011759,0.0152,0.001146,0.0001525,0.0011569,0.0083392,0.002804,0.00026758,0.0022213,0.0081304,0.0047711,0.0011513,0.002168,0.0061031,0.0096825,0.0004633,0.00043329,0.0085287,0.0061916,0.000288,0.00032262,0.0037143,0.0058346,0.00017486,0.00017895,0.005754,0.0065734,0.00017126,0.00015101,0.0025428,5
0.07799,0.020282,0.021479,0.066349,0.07078,0.019488,0.015722,0.041243,0.037548,0.0057072,0.0046753,0.0047044,0.036811,0.0063444,0.0030942,0.0039153,0.01015,0.004964,0.0074646,0.019052,0.0098109,0.0044883,0.0045637,0.013261,0.007768,0.006428,0.0072858,0.025219,0.010003,0.0067321,0.0065296,0.016285,0.022524,0.0031824,0.0020532,0.017374,0.014156,0.0019234,0.0015347,0.0077812,0.023316,0.0010251,0.00020723,0.0017031,0.017664,0.0012561,0.00013749,0.0018208,0.012898,0.0020375,0.00082021,0.0014576,0.0146,0.0024378,0.00057592,0.0013888,0.0036533,0.0011263,0.000506,0.0066818,0.0038687,0.001045,0.000477,0.0037434,0.0047688,0.001463,0.0031246,0.0093133,0.004195,0.0014472,0.0024825,0.0083131,0.00083792,6.2244e-05,3.1225e-05,0.00040952,0.0035469,0.00032038,6.1472e-06,3.9815e-05,0.00049653,0.0025823,0.0036166,0.0011342,0.0010001,0.0023301,0.0023747,0.00066585,0.00073361,0.0007249,0.0013447,0.00044472,0.0010109,0.00058059,0.00060092,0.00067142,0.00099437,0.0016498,0.0024892,0.0026126,0.00073632,0.0014155,0.0010033,0.0005332,8.3276e-05,0.00064964,0.00087918,6.3378e-06,1.0528e-05,0.0001559,0.0003027,1.8458e-05,0.001541,0.0047278,0.0022002,0.00043202,0.0016609,0.0044354,0.0020156,0.00075858,0.00033567,0.0010276,0.00062578,0.00032618,0.00021932,0.00048176,0.00033422,0.0004246,0.0036083,0.0013522,0.00088123,0.0003305,0.00024289,0.0007036,0.00059343,0.00046273,0.0013353,0.0001551,0.001363,0.01552,0.0018335,0.00017053,0.0011869,0.0088378,0.0048084,0.00089539,0.0028434,0.0092603,0.0064978,0.0019703,0.0030244,0.0066701,0.010927,0.00044856,0.00034902,0.010337,0.0064607,0.00041599,0.00039819,0.0046001,0.0076532,0.00035407,0.00019719,0.0063804,0.0072327,0.00032207,0.00020882,0.0022938,2
0.081354,0.019487,0.022701,0.055922,0.078656,0.021626,0.015998,0.037589,0.042703,0.0056465,0.004221,0.0048736,0.044933,0.0068541,0.0029301,0.0044099,0.010854,0.0056044,0.0069675,0.014602,0.01097,0.0059642,0.0038688,0.0091089,0.0075265,0.0046138,0.0088358,0.021391,0.0090466,0.0064829,0.0074154,0.016099,0.02027,0.0036224,0.0026768,0.015056,0.013707,0.0023251,0.0017836,0.0079705,0.024502,0.0012789,0.00025542,0.0014612,0.019462,0.0013629,0.00018122,0.0018622,0.016021,0.001939,0.00036118,0.0011393,0.019053,0.0018649,0.00036557,0.0014233,0.0052461,0.0020273,0.00024872,0.0037311,0.0053657,0.0019112,0.00028204,0.0018906,0.0033898,0.0007426,0.0018861,0.0077212,0.0032795,0.00071102,0.0013384,0.0054075,0.0016156,0.0010883,0.0013553,0.00085351,0.0048675,0.0010685,0.00024794,0.00011691,0.00056382,0.0013402,0.0022492,0.0014196,0.0015506,0.0025578,0.0021354,0.0010074,0.0008541,0.00082895,0.0014578,0.0007333,0.0013222,0.00086766,0.00066586,0.00092288,0.0013644,0.0020056,0.0033749,0.0024167,0.0010024,0.0024743,0.0015825,0.00088789,0.00072656,0.0019562,0.0020466,0.00016129,0.00035215,0.00094638,0.00049153,0.00022787,0.0011364,0.0018174,0.0017574,0.00053156,0.0015302,0.0032777,0.0022912,0.0012553,0.00037191,0.00095989,0.00041624,0.00029756,0.00028735,0.00039455,0.00032897,0.00047271,0.0026038,0.0015057,0.0015019,0.00043814,0.00039136,0.0012536,0.00075467,0.00048395,0.001443,0.0002331,0.0028707,0.014094,0.0015746,0.00023361,0.0019974,0.0092827,0.0042206,0.00060717,0.0021612,0.0066043,0.0055897,0.0020252,0.0026353,0.0053336,0.0099074,0.00054585,0.00045959,0.0085875,0.0060192,0.00042708,0.00039747,0.0038709,0.0073873,0.000611,0.00029904,0.0057325,0.007009,0.00024983,0.00030246,0.0031429,4
0.08066,0.017063,0.020398,0.060903,0.077009,0.018472,0.015729,0.0431,0.042877,0.0041819,0.0039192,0.005185,0.042256,0.0057715,0.0024629,0.005325,0.01131,0.0052233,0.0075447,0.017399,0.013053,0.0052503,0.0052301,0.012962,0.0085212,0.0043415,0.007115,0.022884,0.0097245,0.0055374,0.0065609,0.016995,0.017951,0.0033164,0.0018195,0.015435,0.011975,0.0019126,0.0014749,0.0078172,0.022822,0.0011352,0.00020015,0.0013801,0.017559,0.0011894,0.00021853,0.0020486,0.018013,0.0017503,0.00036407,0.0016156,0.018935,0.0020402,0.00031321,0.0021009,0.0059716,0.0019593,0.0005274,0.0048643,0.006722,0.0018751,0.00049923,0.0023022,0.0038557,0.0011638,0.0025458,0.0092004,0.0039141,0.0017371,0.0024343,0.00838,0.0015369,0.00040758,0.0010752,0.00071773,0.0044552,0.00073045,0.00014978,0.00010697,0.00050469,0.00088884,0.0022797,0.0014716,0.0013062,0.0018114,0.0017814,0.0010685,0.00063379,0.000679,0.0013499,0.00064004,0.00085834,0.00046902,0.00065742,0.00081039,0.000849,0.0014212,0.0031217,0.0026942,0.001559,0.0011691,0.0016391,0.0014696,0.0009039,0.0018297,0.0019118,0.00024671,0.00050323,0.00119,0.00065657,0.00028285,0.0014194,0.0016108,0.00149,0.00062385,0.0015788,0.0027889,0.002122,0.001028,0.00038416,0.00095585,0.00039995,0.00032446,0.00033166,0.00029246,0.00025079,0.00028592,0.0035146,0.0012963,0.0008211,0.00041606,0.00074543,0.00094024,0.0006704,0.00091967,0.0013576,0.00017075,0.0016917,0.014095,0.0013714,0.00022318,0.0014732,0.0095393,0.0048404,0.00073022,0.0020216,0.007919,0.006271,0.0013352,0.002309,0.006145,0.0093317,0.00071002,0.00034404,0.0095396,0.0048047,0.00044383,0.00031111,0.0041765,0.0047206,0.00035417,0.00025445,0.0051546,0.0060935,0.0002361,0.00024262,0.0024352,1
0.080803,0.016825,0.023291,0.061551,0.073434,0.019228,0.017728,0.040472,0.041971,0.0036013,0.0038808,0.0051804,0.041808,0.0056023,0.002468,0.0042052,0.010538,0.005504,0.008737,0.016427,0.01122,0.0046322,0.006344,0.010392,0.0070252,0.003711,0.0076358,0.023528,0.0079923,0.0051928,0.0072477,0.017439,0.021269,0.0040089,0.0030376,0.016416,0.012413,0.0038012,0.001668,0.0084361,0.023123,0.0010898,0.00019376,0.0015304,0.017441,0.0010342,0.00021111,0.0016397,0.017139,0.0015785,0.00038382,0.0014134,0.019347,0.0018537,0.00040175,0.0015227,0.0060443,0.0018214,0.00043942,0.0041002,0.0066182,0.0019619,0.00027438,0.0016235,0.0027786,0.00067839,0.0023862,0.0078113,0.0028268,0.00060176,0.0015509,0.0065758,0.0013422,0.00031051,0.0011551,0.00076611,0.003963,0.00060679,0.00010239,0.0001159,0.00036682,0.00062242,0.0021481,0.0014705,0.0010568,0.0021076,0.0017528,0.00092692,0.0010254,0.0013754,0.0019623,0.00087888,0.00090552,0.00062368,0.00090947,0.00071727,0.00068983,0.0016288,0.003949,0.0036364,0.00086939,0.0014449,0.0036092,0.0014752,0.00088959,0.0014877,0.0016476,0.00018637,0.0004897,0.00079957,0.00047993,0.00025225,0.0011811,0.0016464,0.0013495,0.00059306,0.0010459,0.0026512,0.0023154,0.00096674,0.00051964,0.0016945,0.0013463,0.00062994,0.00051044,0.00080736,0.0006546,0.00083876,0.004255,0.0016838,0.0013398,0.00045713,0.0014053,0.0025915,0.0005874,0.00064657,0.00098091,9.0143e-05,0.0024048,0.014266,0.0011771,0.00018956,0.0016991,0.009765,0.0039735,0.00048674,0.0022339,0.008483,0.0052796,0.0015525,0.0027532,0.0064549,0.0094055,0.00023285,0.00021692,0.0094562,0.0042771,0.00021274,0.00021364,0.0039229,0.0070885,0.00039771,0.00013452,0.0058724,0.0062205,0.00018961,0.0002124,0.0030278,5
0.078539,0.017685,0.022957,0.059561,0.079679,0.020027,0.016326,0.03856,0.041519,0.0049212,0.0040075,0.0063716,0.045897,0.0067502,0.002864,0.0046409,0.0094627,0.005062,0.0068807,0.011628,0.011332,0.0052213,0.0032854,0.0063192,0.0076062,0.0041698,0.0096885,0.023533,0.0095947,0.0059308,0.0084173,0.017933,0.019951,0.0035316,0.0023802,0.018029,0.012855,0.0021247,0.0017595,0.0096667,0.022967,0.0011047,0.0002325,0.0020126,0.019894,0.0013359,0.00026333,0.0021645,0.016846,0.0018584,0.00043102,0.0017118,0.020409,0.0020944,0.00042928,0.001619,0.0050241,0.0017654,0.00025598,0.0027524,0.0061589,0.0017574,0.0001618,0.00072887,0.0024843,0.00050465,0.0016201,0.0057684,0.002622,0.00064966,0.00070892,0.0038418,0.0012451,0.00060121,0.00091647,0.0010867,0.0042612,0.00095412,0.00012098,8.8338e-05,0.00046068,0.0013569,0.0024275,0.0015604,0.0013331,0.0023657,0.0020504,0.00076908,0.00082619,0.0008474,0.0017434,0.00067555,0.0014514,0.00080555,0.00065503,0.00073227,0.0011282,0.0019445,0.0032612,0.0024313,0.0011001,0.0020088,0.0017596,0.0010162,0.00035478,0.001271,0.0025373,0.00025537,6.4897e-05,0.00040783,0.00060796,0.00015746,0.0013078,0.002077,0.0024104,0.00067031,0.0014825,0.0036455,0.0030997,0.0013171,0.00031117,0.0012008,0.00040895,0.00032862,0.00030644,0.00050802,0.00046888,0.00066843,0.0032294,0.001506,0.0013032,0.00054488,0.00054818,0.0010701,0.00068275,0.00068861,0.0012464,0.00013407,0.0021676,0.013613,0.0016258,0.0001985,0.0017622,0.0095355,0.0046972,0.00068775,0.0025732,0.0089943,0.0064215,0.001679,0.0029474,0.0069231,0.0093044,0.00048686,0.00042719,0.010222,0.0051503,0.00032093,0.00035734,0.004978,0.0071062,0.00033794,0.0002408,0.0069339,0.0068503,0.00022563,0.00025054,0.0033316,4
0.085274,0.018535,0.020953,0.055063,0.084018,0.020514,0.013647,0.035329,0.04237,0.0044393,0.0034843,0.0059617,0.045891,0.0062851,0.0019755,0.0048859,0.010715,0.0054214,0.0068241,0.010027,0.012281,0.0050443,0.0031673,0.0043598,0.0072382,0.0048301,0.0079146,0.019789,0.0094712,0.0067055,0.0065492,0.014804,0.024952,0.003844,0.0027298,0.019285,0.016375,0.0024793,0.0019552,0.01128,0.023015,0.0010588,0.0002001,0.0014348,0.01895,0.0014122,0.00019602,0.001609,0.016796,0.0020353,0.00038379,0.0018496,0.020603,0.0022645,0.00040575,0.002005,0.0064527,0.0021207,0.00025502,0.0023118,0.0072568,0.0018505,0.00010398,0.00051065,0.0027088,0.00030944,0.0016026,0.0053517,0.0030764,0.00045773,0.00070545,0.0026961,0.0019988,0.00057971,0.0013099,0.001158,0.0046965,0.00058329,7.0502e-05,0.00017113,0.00055982,0.00076543,0.0015906,0.0015192,0.0016409,0.0020251,0.0013032,0.0011007,0.00055208,0.00080514,0.0016499,0.00077891,0.0011763,0.00088105,0.00074153,0.00071074,0.0010009,0.0021862,0.0033165,0.0015842,0.00077125,0.001855,0.0016164,0.00044237,0.0013339,0.0020667,0.0019557,0.00029167,0.00081994,0.0013071,0.0004751,0.00019383,0.0013071,0.0015776,0.0013347,0.00053121,0.0014459,0.0029106,0.0020585,0.0010285,0.00048954,0.001094,0.0004388,0.0003931,0.0002736,0.00045254,0.00036567,0.00047561,0.0026791,0.0017728,0.0013965,0.00046554,0.00042924,0.0011973,0.00078476,0.00044256,0.0010886,0.00024711,0.0025416,0.011095,0.0012662,0.00033591,0.0017213,0.007331,0.0035086,0.00093864,0.0020827,0.0078708,0.0059391,0.002152,0.0022944,0.0062503,0.011465,0.00053378,0.00046401,0.0088576,0.0068743,0.00050912,0.00053973,0.0045249,0.010318,0.00044335,0.00043058,0.0095691,0.008798,0.00032036,0.00026508,0.0058371,4
0.09269,0.019371,0.022634,0.049114,0.08077,0.018853,0.015672,0.034229,0.052298,0.006089,0.0053919,0.0076318,0.057094,0.0079214,0.0033717,0.0058541,0.011856,0.0048583,0.0074195,0.011584,0.012566,0.0038689,0.0037968,0.0057993,0.0075395,0.0041162,0.0077351,0.025196,0.005832,0.0049514,0.0069513,0.017741,0.020997,0.0043077,0.0020873,0.0047023,0.0052775,0.0021117,0.0015524,0.0048347,0.027637,0.0015451,0.0003634,0.0020652,0.024261,0.0015219,0.0002011,0.002409,0.021797,0.0024492,0.00041718,0.0020359,0.025119,0.0030035,0.00040506,0.0016218,0.0081759,0.001576,0.00020799,0.0031095,0.0089723,0.0012903,0.00023345,0.0012581,0.0020152,0.00060994,0.0015755,0.0059476,0.0015808,0.00056979,0.00097977,0.0028084,0.0021199,0.00082457,0.0020845,0.0013561,0.0058789,0.00073116,0.0003651,0.00026926,0.00074388,0.0012701,0.0025268,0.0021746,0.0018355,0.0026648,0.0024005,0.001554,0.00098923,0.0010563,0.0016975,0.00077891,0.00098041,0.00077955,0.00083836,0.000924,0.00067587,0.0016161,0.0039385,0.0017478,0.0010327,0.0012293,0.0017453,0.00080881,0.0012294,0.0018967,0.0013874,0.00014329,0.00081909,0.00092775,0.00032117,0.00016357,0.0013847,0.0016855,0.0015246,0.00069412,0.0012798,0.0023225,0.0023136,0.0010949,0.0006619,0.0010968,0.00052707,0.00046507,0.00048599,0.0005617,0.00041639,0.00054986,0.0031872,0.0021716,0.001266,0.00058121,0.00085096,0.0012254,0.00075834,0.00086245,0.00093628,0.00023294,0.0034512,0.019005,0.001221,0.00032488,0.0021511,0.0099281,0.0039891,0.00030116,0.0013719,0.0053536,0.0025122,0.0013763,0.0021655,0.0065543,0.0095525,0.00052395,9.3285e-05,0.0014891,0.0014983,0.00024029,0.00018644,0.00091718,0.0075951,0.00051532,0.0002009,0.0021669,0.0024423,8.4375e-05,0.0001912,0.0025052,1
0.095412,0.024388,0.025383,0.037284,0.079322,0.023971,0.017134,0.030439,0.050408,0.0065169,0.0053251,0.0085447,0.05696,0.0071996,0.0034118,0.0070289,0.013661,0.0058523,0.0076506,0.014195,0.014376,0.005181,0.0038427,0.005407,0.0072337,0.0078986,0.0088719,0.0093043,0.0047808,0.0091317,0.0075481,0.012155,0.024108,0.0041206,0.0035353,0.00524,0.0032048,0.0024588,0.0023319,0.0058472,0.02513,0.0012525,0.00045117,0.0026527,0.025565,0.001319,0.00039073,0.0035464,0.02288,0.0022599,0.00089881,0.0024873,0.023739,0.0022999,0.00057308,0.0024551,0.0079129,0.0014851,0.00027361,0.003203,0.0092641,0.0013649,0.00025738,0.0011423,0.002228,0.00044253,0.0013452,0.0066558,0.0014337,0.00041872,0.00052267,0.0019747,0.0015761,0.00010165,0.00011618,0.001411,0.0056222,0.00057672,6.0967e-05,0.00015046,0.00082306,0.0029029,0.003859,0.0019938,0.0020345,0.003004,0.002387,0.00087701,0.0019435,0.0015827,0.0024057,0.0012579,0.0025897,0.0010886,0.0013318,0.001512,0.0015767,0.0023419,0.0036261,0.0030787,0.0010886,0.0023088,0.0017308,0.000778,0.00010712,0.00087237,0.00072054,5.3296e-05,4.1369e-05,0.0002772,0.00017447,4.9385e-05,0.0021086,0.0053862,0.002409,0.00061485,0.0022104,0.0051374,0.002449,0.0012114,0.00039476,0.0014772,0.0015688,0.00093481,0.00031375,0.0007646,0.00091508,0.0014972,0.0031139,0.0014539,0.0016898,0.0011273,0.00091551,0.0013361,0.0012008,0.0012246,0.00066792,0.00037299,0.0025669,0.0069192,0.00038434,0.00019591,0.0018889,0.0063294,0.0043501,0.0012671,0.0031756,0.0017169,0.0021447,0.0035212,0.0030358,0.0045652,0.010401,0.00064614,8.9959e-05,0.00029067,0.00068109,0.00024758,5.7864e-05,0.00044768,0.010198,0.00054343,0.0001867,0.0028872,0.0012944,0.00011051,0.00015823,0.0026778,2
0.096422,0.020747,0.023857,0.038055,0.085969,0.021892,0.015772,0.030619,0.059165,0.0059565,0.0039791,0.0074669,0.062928,0.0073418,0.0025084,0.0058667,0.011797,0.0055292,0.0078066,0.0092892,0.01422,0.0053641,0.0034132,0.0040341,0.0071309,0.0049488,0.0092809,0.016406,0.0050554,0.0070076,0.0078948,0.015412,0.01833,0.0043128,0.0027904,0.0048932,0.0037654,0.002178,0.0019558,0.005306,0.029066,0.0014064,0.00032916,0.0023757,0.02645,0.001475,0.00032286,0.002673,0.025672,0.0023247,0.00040421,0.0018342,0.026965,0.002285,0.00035524,0.0018273,0.0080072,0.0018155,0.00032613,0.0024247,0.010397,0.0016851,0.00014711,0.00086594,0.0020198,0.00040103,0.0013942,0.0043835,0.0017212,0.00054825,0.00053536,0.0017803,0.0038485,0.00098135,0.00071513,0.0013636,0.0074774,0.0010766,0.00018442,0.00035577,0.00057872,0.001244,0.0025306,0.0018934,0.0020356,0.0025052,0.0016459,0.0010106,0.00088668,0.00099332,0.0019927,0.00085759,0.0013393,0.00097552,0.0010029,0.00094138,0.00088312,0.0023194,0.0040936,0.0016234,0.00076211,0.0021552,0.0017279,0.00044653,0.00054513,0.0017209,0.0020752,0.00018438,0.00021172,0.00051013,0.00050423,0.00013816,0.0016932,0.0025503,0.0025102,0.00063676,0.0017055,0.0045113,0.0029149,0.0015269,0.00035869,0.0013504,0.00091823,0.00060857,0.00036363,0.00069208,0.0006906,0.00075858,0.0025524,0.0021789,0.0016609,0.0005742,0.00043012,0.0011035,0.0010171,0.00077263,0.0009506,0.00013184,0.0021232,0.012846,0.0010234,0.00020218,0.0014991,0.008358,0.003942,0.00054577,0.0025724,0.0027384,0.0021148,0.001784,0.0029766,0.0053892,0.008622,0.00030259,6.2641e-05,0.00050179,0.001022,0.00021264,6.025e-05,0.00052549,0.0067968,0.00048088,0.00014869,0.0032087,0.0019497,0.0001698,0.00018784,0.0032493,4
